"variant_edge_id","variant_id","variant_name","base_pattern_id","base_edge_id","strategy_family_id","terminal_direction","edge_type","from_state_id","from_state_name","to_state_id","to_state_name","transition_guard","result","terminal_intent","invalidation_guard","expiry_class","location_code","location_condition_ids","location_availability","observability","provenance","inherited_source_ids"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-ROLLING_5M_EXTREME-001::E99","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-ROLLING_5M_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Rolling 5m High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E99","STR-BOOK-IMBALANCE","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","ROLLING_5M_EXTREME","CD-G03-025 CD-G03-026","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E00","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","","STR-BOOK-IMBALANCE","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Session High context confirmed","location=SESSION_EXTREME; candidates=CD-G03-011 CD-G03-012","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E01","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E01","STR-BOOK-IMBALANCE","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Session High context confirmed","S01_OBSERVED","multi-level ask>bid skew","direction=SHORT; base_guard=multi-level ask>bid skew","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E02","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E02","STR-BOOK-IMBALANCE","SHORT","ADVANCE","S01_OBSERVED","multi-level ask>bid skew","S02_OBSERVED","skew持続／増幅","direction=SHORT; base_guard=skew持続／増幅","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E03","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E03","STR-BOOK-IMBALANCE","SHORT","ADVANCE","S02_OBSERVED","skew持続／増幅","S03_OBSERVED","sell market flow参加","direction=SHORT; base_guard=sell market flow参加","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E04","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E04","STR-BOOK-IMBALANCE","SHORT","ADVANCE","S03_OBSERVED","sell market flow参加","S04_OBSERVED","price下進","direction=SHORT; base_guard=price下進","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E05","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E05","STR-BOOK-IMBALANCE","SHORT","ADVANCE","S04_OBSERVED","price下進","S05_OBSERVED","resistance depth切下げ","direction=SHORT; base_guard=resistance depth切下げ","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E90","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E90","STR-BOOK-IMBALANCE","SHORT","TERMINAL","S05_OBSERVED","resistance depth切下げ","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=SELL ready","ORDER_READY","SHORT_READY","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E98","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E98","STR-BOOK-IMBALANCE","SHORT","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","ask skew pullかbuy absorption","INVALIDATED","","ask skew pullかbuy absorption","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001::E99","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E99","STR-BOOK-IMBALANCE","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E00","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","","STR-BOOK-IMBALANCE","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Profile LVN context confirmed","location=PROFILE_LVN; candidates=CD-G11-009 CD-G11-010","ADVANCED","","","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E01","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E01","STR-BOOK-IMBALANCE","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Profile LVN context confirmed","S01_OBSERVED","multi-level ask>bid skew","direction=SHORT; base_guard=multi-level ask>bid skew","ADVANCED","","","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E02","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E02","STR-BOOK-IMBALANCE","SHORT","ADVANCE","S01_OBSERVED","multi-level ask>bid skew","S02_OBSERVED","skew持続／増幅","direction=SHORT; base_guard=skew持続／増幅","ADVANCED","","","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E03","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E03","STR-BOOK-IMBALANCE","SHORT","ADVANCE","S02_OBSERVED","skew持続／増幅","S03_OBSERVED","sell market flow参加","direction=SHORT; base_guard=sell market flow参加","ADVANCED","","","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E04","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E04","STR-BOOK-IMBALANCE","SHORT","ADVANCE","S03_OBSERVED","sell market flow参加","S04_OBSERVED","price下進","direction=SHORT; base_guard=price下進","ADVANCED","","","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E05","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E05","STR-BOOK-IMBALANCE","SHORT","ADVANCE","S04_OBSERVED","price下進","S05_OBSERVED","resistance depth切下げ","direction=SHORT; base_guard=resistance depth切下げ","ADVANCED","","","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E90","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E90","STR-BOOK-IMBALANCE","SHORT","TERMINAL","S05_OBSERVED","resistance depth切下げ","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=SELL ready","ORDER_READY","SHORT_READY","","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E98","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E98","STR-BOOK-IMBALANCE","SHORT","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","ask skew pullかbuy absorption","INVALIDATED","","ask skew pullかbuy absorption","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001::E99","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E99","STR-BOOK-IMBALANCE","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S25 S26"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E00","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","","STR-BOOK-IMBALANCE","LONG","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Best Bid context confirmed","location=BEST_BID_ASK; candidates=CD-G03-001 CD-G03-002","ADVANCED","","","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E01","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E01","STR-BOOK-IMBALANCE","LONG","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Best Bid context confirmed","S01_OBSERVED","strong book skew","direction=LONG; base_guard=strong book skew","ADVANCED","","","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E02","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E02","STR-BOOK-IMBALANCE","LONG","ADVANCE","S01_OBSERVED","strong book skew","S02_OBSERVED","same-side aggression","direction=LONG; base_guard=same-side aggression","ADVANCED","","","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E03","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E03","STR-BOOK-IMBALANCE","LONG","ADVANCE","S02_OBSERVED","same-side aggression","S03_OBSERVED","price進展なし","direction=LONG; base_guard=price進展なし","ADVANCED","","","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E04","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E04","STR-BOOK-IMBALANCE","LONG","ADVANCE","S03_OBSERVED","price進展なし","S04_OBSERVED","opposite passive absorption","direction=LONG; base_guard=opposite passive absorption","ADVANCED","","","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E05","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E05","STR-BOOK-IMBALANCE","LONG","ADVANCE","S04_OBSERVED","opposite passive absorption","S05_OBSERVED","skew減衰／反転","direction=LONG; base_guard=skew減衰／反転","ADVANCED","","","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E90","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E90","STR-BOOK-IMBALANCE","LONG","TERMINAL","S05_OBSERVED","skew減衰／反転","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=LONG; base_terminal=opposite-side ready","ORDER_READY","LONG_READY","","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E98","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E98","STR-BOOK-IMBALANCE","LONG","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","skewが維持されbarrier消費","INVALIDATED","","skewが維持されbarrier消費","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001::E99","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E99","STR-BOOK-IMBALANCE","LONG","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","BEST_BID_ASK","CD-G03-001 CD-G03-002","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E00","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","","STR-BOOK-IMBALANCE","LONG","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Visible Bid Wall context confirmed","location=VISIBLE_BOOK_WALL; candidates=CD-G06-029 CD-G06-030","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E01","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E01","STR-BOOK-IMBALANCE","LONG","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Visible Bid Wall context confirmed","S01_OBSERVED","strong book skew","direction=LONG; base_guard=strong book skew","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E02","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E02","STR-BOOK-IMBALANCE","LONG","ADVANCE","S01_OBSERVED","strong book skew","S02_OBSERVED","same-side aggression","direction=LONG; base_guard=same-side aggression","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E03","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E03","STR-BOOK-IMBALANCE","LONG","ADVANCE","S02_OBSERVED","same-side aggression","S03_OBSERVED","price進展なし","direction=LONG; base_guard=price進展なし","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E04","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E04","STR-BOOK-IMBALANCE","LONG","ADVANCE","S03_OBSERVED","price進展なし","S04_OBSERVED","opposite passive absorption","direction=LONG; base_guard=opposite passive absorption","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E05","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E05","STR-BOOK-IMBALANCE","LONG","ADVANCE","S04_OBSERVED","opposite passive absorption","S05_OBSERVED","skew減衰／反転","direction=LONG; base_guard=skew減衰／反転","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E90","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E90","STR-BOOK-IMBALANCE","LONG","TERMINAL","S05_OBSERVED","skew減衰／反転","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=LONG; base_terminal=opposite-side ready","ORDER_READY","LONG_READY","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E98","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E98","STR-BOOK-IMBALANCE","LONG","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","skewが維持されbarrier消費","INVALIDATED","","skewが維持されbarrier消費","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
"VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001::E99","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","PAT-BI-SKEW-NORESULT-FADE-001::E99","STR-BOOK-IMBALANCE","LONG","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S16 S25"
